URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,DA40,LRD UUA /OV LRD045015/TM 1859/FL040/TP DA40/TB SEV CHOP/RM 15NE KLRD DA40 RPTD SEV CHOP FL040 AT 1859Z KZHU,SEV CHOP,202505071900-KMSC-UBUS01-PIREP,4000.0,27.72059101422328,-99.26213959659717,2025-05-07 18:59:00+00:00,5.0,1,0,L,0.6
F,A20N,DEN UA /OV DEN080020/TM 1756/FL100/TP A20N/SK TOPS 160/TB LGT TURB 100-160,LGT TURB 100-160,202505071700-KMSC-UBUS01-PIREP,10000.0,39.89068741439446,-104.22998522964816,2025-05-07 17:56:00+00:00,1.0,0,1,U,0.6
F,A319,ATL UA /OV SPA/TM 1131/FL370/TP A319/TB NEG/RM ZTLFD 28,NEG,202505311200-KMSC-UBUS01-PIREP,37000.0,34.9157222,-81.9565,2025-05-31 11:31:00+00:00,0.0,0,0,M,0.8
T,A321,FLO UUA /OV FLO090040/TM 0028/FL320/TP A321/TB MO-SEV/RM NO DAMAGE OR INJURIES,MO-SEV,202505310000-KMSC-UBUS01-PIREP,32000.0,34.18536,-78.91791661097109,2025-05-31 00:28:00+00:00,5.0,1,1,M,0.8
F,MU2,DBQ UA /OV DBQ/TM 1652/FL200/TP MU2/TB NEG/IC TRACE RIME,NEG,202505291600-KMSC-UBUS01-PIREP,20000.0,42.39835,-90.709143,2025-05-29 16:52:00+00:00,0.0,0,0,L,0.6
F,C421,AHN UA /OV GVL/TM 1717/FL060/TP C421/TB SEV/RM NEG INJURY / DAMAGE,SEV,202505291700-KMSC-UBUS01-PIREP,6000.0,34.27194,-83.83028,2025-05-29 17:17:00+00:00,5.0,1,0,L,0.6
T,C208,JNU UUA /OV SSR045011-SSR021017 /TM 1555 /FL015 /TP C208 /TB SEV /RM OV NAKED ISLAND TO 2MI W BARLOW (AKFSS,SEV,202505281605-KWBC-UBUS35-PIRUS,1500.0,58.29964674376374,-135.00417791942925,2025-05-28 15:55:00+00:00,5.0,1,0,L,0.6
T,GLF6,DEN UUA /OV DVV/TM 1755/FL430/TP GLF6/TB SEV TURB FL430/RM ZDVWC-61,SEV TURB FL430,202505161800-KMSC-UBUS01-PIREP,43000.0,39.89,-104.62,2025-05-16 17:55:00+00:00,5.0,1,0,U,0.6
T,PAY1,MPG UUA /OV AIR340007/TM 2321/FL060/TP PAY1/TB OCNL SEV 058-060/RM NO INJURIES/NO DAMAGE ZOB,OCNL SEV 058-060,202505292300-KMSC-UBUS01-PIREP,6000.0,40.12963968586251,-80.87210830357127,2025-05-29 23:21:00+00:00,5.0,1,0,L,0.6
F,B39M,SYR UA /OV SYR/TM 1414/FL340/TP B39M/TB NEG/RM SMOOTH,NEG,202505281400-KMSC-UBUS01-PIREP,34000.0,43.11119,-76.10631,2025-05-28 14:14:00+00:00,0.0,0,0,U,0.6
F,B737,LFT UA /OV LLA135060/TM 0309/FL370/TP B737/TB SEV/RM 60SE LLA B737 RPTD SEV TURB FL370 AT 0309Z KZHU,SEV,202505030300-KMSC-UBUS01-PIREP,37000.0,28.9528359431069,-91.5562110324498,2025-05-03 03:09:00+00:00,5.0,1,0,M,0.8
F,B763,POU UA /OV IGN/TM 0206/FL310/TP B763/TB NEG 100-310,NEG 100-310,202505100200-KMSC-UBUS01-PIREP,31000.0,41.67,-73.82,2025-05-10 02:06:00+00:00,0.0,0,0,H,1.0
F,B38M,HTS UA /OV HNN180010/TM 1101/FL300/TP B38M/TB LGT,LGT,202505151100-KMSC-UBUS01-PIREP,30000.0,38.58331983331984,-82.03,2025-05-15 11:01:00+00:00,1.0,0,0,U,0.6
F,C208,DUJ UA /OV DUJ/TM 2018/FL080/TP C208/SK BASE041-TOP070/TB NEG/RM ZOB,NEG,202505182000-KMSC-UBUS01-PIREP,8000.0,41.18,-78.9,2025-05-18 20:18:00+00:00,0.0,0,0,L,0.6
F,B738,IOW UA /OV IOW/TM 1150/FL380/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,202505151100-KMSC-UBUS01-PIREP,38000.0,41.63939,-91.544535,2025-05-15 11:50:00+00:00,1.0,0,0,M,0.8
T,C68A,PHL UUA /OV PHL020025/TM 1731/FL120/TP C68A/TB SEV,SEV,202505311700-KMSC-UBUS01-PIREP,12000.0,40.2649240766518,-75.04092276253225,2025-05-31 17:31:00+00:00,5.0,1,0,U,0.6
T,C172,MRI UUA /OV MRI040010/TM 0350/FL025/TP C172/TB SEV/RM GAINS AND LOSSES 25 KNOTS   DOWNDRAFTS 1500 FEET PER MINUTE . VERY DIFFICULT TO EVEN KEY THE MIKE AND ALSO CONTROL THE AIRCRAFT,SEV,202505010405-KWBC-UBAK91-PIREP,2500.0,61.337684415463485,-149.61753366857653,2025-05-01 03:50:00+00:00,5.0,1,0,L,0.6
T,CL30,TCL UUA /OV LDK200005/TM 1359/FL450/TP CL30/TB SEV 450-430/RM DURD NO INJURIES OR DAMAGES REPORTED ZTLFD 02,SEV 450-430,202505071400-KMSC-UBUS01-PIREP,45000.0,33.18168593866964,-87.57408791301155,2025-05-07 13:59:00+00:00,5.0,1,0,U,0.6
F,B763,SDF UA /OV IMS/TM 0707/FL175/TP B763/TB NEG/RM DURD,NEG,202505240700-KMSC-UBUS01-PIREP,17500.0,38.7589,-85.4655,2025-05-24 07:07:00+00:00,0.0,0,0,H,1.0
F,B38M,SDF UA /OV IIU360010/TM 2328/FL360/TP B38M/TB CONS LGT,CONS LGT,202505222300-KMSC-UBUS01-PIREP,36000.0,38.26668016668017,-85.58,2025-05-22 23:28:00+00:00,1.0,0,0,U,0.6
F,C206,MCG UA /OV MCG115012 /TM 2205 /FL020 /TP C206 /TB NEG /RM SMOOTH (AKFSS),NEG,202505242200-KMSC-UBUS01-PIREP,2000.0,62.86546950122918,-155.20138732545536,2025-05-24 22:05:00+00:00,0.0,0,0,L,0.6
F,CL35,"HVN UA /OV MAD/TM 0047/FL190/TP CL35/TB CONS SEV CHOP 190/RM PILOT REPORTED AS ""SEV CHOP",CONS SEV CHOP 190,202505260100-KWBC-UBCT90-PIREP,19000.0,41.31,-72.69,2025-05-26 00:47:00+00:00,5.0,1,0,U,0.6
F,B737,GUC UA /OV HBU/TM 0005/FL360/TP B737/TB LGT CHOP/RM ZDVWC-25,LGT CHOP,202505310000-KMSC-UBUS01-PIREP,36000.0,38.45,-107.04,2025-05-31 00:05:00+00:00,1.0,0,1,M,0.8
F,B39M,DBQ UA /OV DBQ180040/TM 1755/FL320/TP B39M/TB NEG,NEG,202505031800-KMSC-UBUS01-PIREP,32000.0,41.731629333279336,-90.709143,2025-05-03 17:55:00+00:00,0.0,0,0,U,0.6
T,P28A,LAF UUA /OV LAF/TM 2105/FL002/TP P28A/TB SEV CHP,SEV CHP,202505012100-KMSC-UBUS01-PIREP,200.0,40.41476,-86.93333,2025-05-01 21:05:00+00:00,5.0,1,1,L,0.6
T,H25B,ILM UUA /OV ILM200070/TM 1636/FL400/TP H25B/TB SEV,SEV,202505071600-KMSC-UBUS01-PIREP,40000.0,33.173603141374976,-78.38288853395555,2025-05-07 16:36:00+00:00,5.0,1,0,M,0.8
T,PC12,GRK UUA /OV KAGJ225010/TM 1854/FL110/TP PC12/TB SEV 110-080 DURD/RM ZHU,SEV 110-080 DURD,202505011800-KMSC-UBUS01-PIREP,11000.0,31.07,-97.83,2025-05-01 18:54:00+00:00,5.0,1,0,L,0.6
F,E145,ATY UA /OV ATY220030/TM 0022/FL130/TP E145/TB LGT CHOP,LGT CHOP,202505110000-KMSC-UBUS01-PIREP,13000.0,44.53091675360954,-97.6085953088362,2025-05-11 00:22:00+00:00,1.0,0,0,M,0.8
T,PC12,BNA UUA /OV BNA270060/TM 0832/FL115/TP PC12/TB SEV/RM ZME,SEV,202505140800-KMSC-UBUS01-PIREP,11500.0,36.11889,-87.92720721770735,2025-05-14 08:32:00+00:00,5.0,1,0,L,0.6
T,LNC4,DFW UUA /OV DODJE/TM 1508/FL130/TP LNC4/TB SEV CAT 130/RM ZFW,SEV CAT 130,202505061500-KMSC-UBUS01-PIREP,13000.0,32.89683,-97.038,2025-05-06 15:08:00+00:00,5.0,1,1,L,0.6
T,TBM8,DEN UUA /OV DEN250015/TM 1459/FL125/TP TBM8/TB SEV,SEV,202505151500-KMSC-UBUS01-PIREP,12500.0,39.74728803825376,-104.96344738446248,2025-05-15 14:59:00+00:00,5.0,1,0,U,0.6
T,CRJ9,NHK UUA /OV HPW02020/TM 1609/FL250/TP CRJ9/TB SEV CAT,SEV CAT,202505221600-KMSC-UBUS01-PIREP,25000.0,37.33,-77.12,2025-05-22 16:09:00+00:00,5.0,1,0,U,0.6
T,PA28,FNL UUA /OV FNL/TM 1840/FL070/TP PA28/TB OCNL SEV 070,OCNL SEV 070,202505161800-KMSC-UBUS01-PIREP,7000.0,40.45183,-105.01134,2025-05-16 18:40:00+00:00,5.0,1,0,L,0.6
F,B738,CLT UA /OV CLT090030/TM 1651/FL170/TP B738/TB NEG/RM ZTLFD-29,NEG,202505051600-KMSC-UBUS01-PIREP,17000.0,35.22255,-80.34220386464152,2025-05-05 16:51:00+00:00,0.0,0,0,M,0.8
F,C172,ATL UA /OV VXV320025/TM 2356/FL070/TP C172/TB SEV-EXTREM/RM NO INJURIES OR DAMAGE ZTLFD 41,SEV-EXTREM,202505160000-KMSC-UBUS01-PIREP,7000.0,36.21921103865871,-84.22066184678955,2025-05-15 23:56:00+00:00,5.0,1,1,L,0.6
F,B738,RME UA /OV UCA/TM 2135/FL380/TP B738/TB NEG,NEG,202505102100-KMSC-UBUS01-PIREP,38000.0,43.14511,-75.38386,2025-05-10 21:35:00+00:00,0.0,0,0,M,0.8
F,BE9L,DAY UA /OV ROD/TM 2028/FL240/TP BE9L/SK SKC/TB NEG,NEG,202505142000-KMSC-UBUS01-PIREP,24000.0,40.29,-84.04,2025-05-14 20:28:00+00:00,0.0,0,1,L,0.6
T,B777,JOT UUA /OV JOT220040/TM 0453/FL390/TP B777/TB SEV CAT 390-325,SEV CAT 390-325,202505070500-KMSC-UBUS01-PIREP,39000.0,41.00695233814606,-88.74797614751262,2025-05-07 04:53:00+00:00,5.0,1,0,H,1.0
F,A319,CMH UA /OV LCK/TM 1259/FL280/TP A319/TB LGT CHOP,LGT CHOP,202505071300-KMSC-UBUS01-PIREP,28000.0,39.81378,-82.92781,2025-05-07 12:59:00+00:00,1.0,0,0,M,0.8
F,A321,SYR UA /OV SYR100010/TM 1146/FL320/TP A321/TB OCNL LGT CHOP,OCNL LGT CHOP,202505121200-KMSC-UBUS01-PIREP,32000.0,43.08224629280277,-75.88145871134671,2025-05-12 11:46:00+00:00,1.0,0,0,M,0.8
T,B350,GPT UUA /OV GPT015013/TM 1436/FL030/TP B350/TB SEV 030,SEV 030,202505071400-KMSC-UBUS01-PIREP,3000.0,30.616570881044503,-89.00507357811034,2025-05-07 14:36:00+00:00,5.0,1,1,M,0.8
F,C208,OME UA /OV OME /TM 0128 /FL025 /TP C208 /TB NEG /IC LGT CLR /RM025-035 (AKFSS),NEG,202505130100-KMSC-UBUS01-PIREP,2500.0,64.51,-165.44,2025-05-13 01:28:00+00:00,0.0,0,0,L,0.6
T,B737,GLS UUA /OV VUH135050/TM 0328/FL230/TP B737/TB SEV/RM 50SE VUH B737 RPTD SEV TURB FL230 AT 0328Z KZHU,SEV,202505030300-KMSC-UBUS01-PIREP,23000.0,28.68069661925575,-94.1944454586335,2025-05-03 03:28:00+00:00,5.0,1,0,M,0.8
F,BCS3,BTV UA /OV GVR/TM 1711/FL360/TP BCS3/TB NEG,NEG,202505311700-KMSC-UBUS01-PIREP,36000.0,44.47,-73.15,2025-05-31 17:11:00+00:00,0.0,0,0,U,0.6
F,B39M,LEX UA /OV FFT/TM 1302/FL350/TP B39M/TB NEG,NEG,202505221300-KMSC-UBUS01-PIREP,35000.0,38.18472,-84.90333,2025-05-22 13:02:00+00:00,0.0,0,0,U,0.6
F,A319,CHA UA /OV GQO/TM 1357/FL320/TP A319/SK SKC/TB NEG/RM ZTLFD-37,NEG,202505261400-KMSC-UBUS01-PIREP,32000.0,34.96,-85.15,2025-05-26 13:57:00+00:00,0.0,0,0,M,0.8
F,C56X,HLC UA /OV HLC020060/TM 1454/FL430/TP C56X/TB OCNL LGT CHOP/RM ZDVWC-,OCNL LGT CHOP,202505151400-KMSC-UBUS01-PIREP,43000.0,40.31532873596431,-99.3872284539092,2025-05-15 14:54:00+00:00,1.0,0,0,M,0.8
T,A321,BWG UUA /OV BWG090060/TM 1806/FL300/TP A321/TB SEV/RM ZME,SEV,202505071800-KMSC-UBUS01-PIREP,30000.0,36.96453,-85.1680165769631,2025-05-07 18:06:00+00:00,5.0,1,0,M,0.8
F,E75L,SEA UA /OV SEA040034/TM 0133/FL120/TP E75L/TB SEV,SEV,202505080100-KMSC-UBUS01-PIREP,12000.0,47.87881701257586,-121.77574077471544,2025-05-08 01:33:00+00:00,5.0,1,0,U,0.6
T,B737,MSY UUA /OV LEV180330/TM 2005/FL320/TP B737/TB SEV/RM ZHU,SEV,202505032000-KMSC-UBUS01-PIREP,32000.0,23.6795544995545,-90.1,2025-05-03 20:05:00+00:00,5.0,1,0,M,0.8
F,BE40,ATL UA /OV ATL060040/TM 1224/FL210/TP BE40/SK UNKN/TB NEG/IC NEG/RM ZTLFD 16,NEG,202505041200-KMSC-UBUS01-PIREP,21000.0,33.96346033336033,-83.74833861391438,2025-05-04 12:24:00+00:00,0.0,0,0,M,0.8
F,A321,ILM UA /OV ILM170120/TM 1948/FL350/TP A321/SK TOP320/TB OCNL LGT,OCNL LGT,202505261900-KMSC-UBUS01-PIREP,35000.0,32.30022495496006,-77.47971039889748,2025-05-26 19:48:00+00:00,1.0,0,0,M,0.8
F,A21N,CMH UA /OV APE/TM 0838/FL330/TP A21N/TB NEG /RM CHOP 350 SMOOTH AT 340,NEG,202505300800-KMSC-UBUS01-PIREP,33000.0,40.15,-82.59,2025-05-30 08:38:00+00:00,0.0,0,0,U,0.6
F,B738,HWY UA /OV CSN187009/TM 1358/FL220/TP B738 /TB MOD CHOP 160-210 NEG 220/RM DURC,MOD CHOP 160-210 NEG 220,202505051400-KMSC-UBUS01-PIREP,22000.0,38.491106017806,-77.89340576057711,2025-05-05 13:58:00+00:00,0.0,0,0,M,0.8
T,PA32,TTA UUA /OV 5 WEST TTA/TM 1820/FL050/TP PA32/TB COST SEV,COST SEV,202505221800-KMSC-UBUS01-PIREP,5000.0,35.58,-79.2024710225021,2025-05-22 18:20:00+00:00,5.0,1,0,L,0.6
F,A321,RZN UA /OV RZN/TM 0950/FL370/TP A321/TB CONS LGT,CONS LGT,202505070900-KMSC-UBUS01-PIREP,37000.0,45.82273,-92.3725,2025-05-07 09:50:00+00:00,1.0,0,0,M,0.8
F,C172,OBE UA /OV KOBE /TM 0243 /FL015 /TP C172 /WV 00000KT /TB NEG,NEG,202505050200-KMSC-UBUS01-PIREP,1500.0,27.2628231,-80.8497831,2025-05-05 02:43:00+00:00,0.0,0,0,L,0.6
T,B777,JOT UUA /OV JOT220040/TM 0453/FL390/TP B777/TB SEV CAT,SEV CAT,202505070400-KMSC-UBUS01-PIREP,39000.0,41.00695233814606,-88.74797614751262,2025-05-07 04:53:00+00:00,5.0,1,0,H,1.0
T,AC90,SHD UUA /OV MOL020030/TM 1459/FL280/TP AC90/TB SEV,SEV,202505131500-KMSC-UBUS01-PIREP,28000.0,38.36988436798215,-78.89326273868733,2025-05-13 14:59:00+00:00,5.0,1,0,L,0.6
F,A339,CMH UA /OV APE/TM 1256/FL390/TP A339/SK TOPS 390/TB CONS LGT,CONS LGT,202505291300-KMSC-UBUS01-PIREP,39000.0,40.15,-82.59,2025-05-29 12:56:00+00:00,1.0,0,0,U,0.6
F,A332,UUA /OV 49N047W /TM 2305 /FL390 /TP A332 /TB SEV,SEV,202505212320-CYQX-UACN01-PIREP,39000.0,49.0,-47.0,2025-05-21 23:05:00+00:00,5.0,1,0,H,1.0
T,PA28,ACT UUA /OV KACT08017/TM 2245/FL070/TP PA28/TB SEV/RM LOST 500 FEET IN ALTITUDE,SEV,202505012200-KMSC-UBUS01-PIREP,7000.0,31.61797,-97.2283,2025-05-01 22:45:00+00:00,5.0,1,1,L,0.6
T,A359,PASY UUA /OV 5221N16458E/TM 1455/FL370/TP A359/TB SEV/RM ZAN,SEV,202505071600-KMSC-UBUS01-PIREP,37000.0,52.35,164.9666,2025-05-07 14:55:00+00:00,5.0,1,0,U,0.6
T,C55B,0F2 UUA /OV UKW/TM 2022/FL110/TP C55B/TB SEV/RM ZFW,SEV,202505182000-KMSC-UBUS01-PIREP,11000.0,33.54,-97.82,2025-05-18 20:22:00+00:00,5.0,1,1,U,0.6
F,A321,DIK UA /OV DIK/TM 0030/FL320/TP A321/TB NEG,NEG,202505110000-KMSC-UBUS01-PIREP,32000.0,46.79733,-102.80186,2025-05-11 00:30:00+00:00,0.0,0,0,M,0.8
F,B738,DAN UA /OV SBV010020/TM 1425/FL360/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,202505271400-KMSC-UBUS01-PIREP,36000.0,37.00829584083999,-78.93781975758755,2025-05-27 14:25:00+00:00,1.0,0,0,M,0.8
T,B767,ORF UUA /OV 3546N 07027W/TM 1250/FL380/TP B767/TB SEV,SEV,202505161300-KMSC-UBUS01-PIREP,38000.0,35.7666,-70.45,2025-05-16 12:50:00+00:00,5.0,1,1,H,1.0
T,C25C,AEX UUA /OV KAEX315065/TM 1420/FL450/TP C25C/TB SEV CAT/RM ZHU,SEV CAT,202505301400-KMSC-UBUS01-PIREP,45000.0,32.10081439496752,-93.45552495130306,2025-05-30 14:20:00+00:00,5.0,1,1,U,0.6
F,M20P,LUL UA /OV 2R0090013 /TM 2124 /FL060 /TP M20P /SK SCT055 /TB OCNL LGT,OCNL LGT,202505292100-KMSC-UBUS01-PIREP,6000.0,31.64,-88.37548489042142,2025-05-29 21:24:00+00:00,1.0,0,0,L,0.6
T,GL5T,LCH UUA /OV LCH/TM 1608/FL450/TP GL5T/TB SEV/RM VCTY LCH GLF5 RPRT SEV TRUB FL450 AT 1608Z KZHU,SEV,202505281600-KMSC-UBUS01-PIREP,45000.0,30.12550085,-93.2277037,2025-05-28 16:08:00+00:00,5.0,1,0,U,0.6
F,B39M,BMG UA /OV OOM200020/TM 1826/FL350/TP B39M/TB CONS LGT CHOP,CONS LGT CHOP,202505011800-KMSC-UBUS01-PIREP,35000.0,38.82674375467857,-86.75700242169768,2025-05-01 18:26:00+00:00,1.0,0,0,U,0.6
F,BCS3,HVN UA /OV MAD200025/TM 1558/FL150/TP BCS3/TB OCNL LGT CHOP,OCNL LGT CHOP,202505221600-KMSC-UBUS01-PIREP,15000.0,40.91842969334821,-72.87973592392146,2025-05-22 15:58:00+00:00,1.0,0,0,U,0.6
T,C560,BPT UUA /OV SBI135045/TM 2216/FL295/TP C560/TB SEV 295-290/RM 45SE SBI C560 RPTD SVR TURB FL295-290 AT 2216Z KZHU,SEV 295-290,202505082200-KMSC-UBUS01-PIREP,29500.0,29.159626957330172,-93.42947615003116,2025-05-08 22:16:00+00:00,5.0,1,0,M,0.8
F,B738,MCN UA /OV MCN321029/TM 1123/FL380/TP B738/TB NEG/RM ZTLFD-23,NEG,202505141100-KMSC-UBUS01-PIREP,38000.0,33.068500973332355,-84.01066917628731,2025-05-14 11:23:00+00:00,0.0,0,1,M,0.8
F,E75S,LOZ UA /OV AZQ114018/TM 2004/FL250/TP E75S/TB LGT CHOP /IC NEG,LGT CHOP,202505072000-KMSC-UBUS01-PIREP,25000.0,37.26796912336695,-82.91502992481679,2025-05-07 20:04:00+00:00,1.0,0,0,U,0.6
F,M20P,MHV UA /OV MHV/TM 2050/FL095/TP M20P/TB SEV/RM DWN DFT 300FT A MIN,SEV,202505102000-KMSC-UBUS01-PIREP,9500.0,35.059,-118.152,2025-05-10 20:50:00+00:00,5.0,1,0,L,0.6
T,C68A,HKY UUA /OV BZM270025/TM 2045/FL330/TP C68A/TB SEV 330/RM NO INJURIES NO DAMAGE ZTLFD-43,SEV 330,202505012100-KMSC-UBUS01-PIREP,33000.0,35.87,-81.75422368193759,2025-05-01 20:45:00+00:00,5.0,1,1,U,0.6
F,P28A,GFK UA /OV GFK140007/TM 1920/FL025/TP P28A/TB SEV 025/RM DURD AT BILLBOARD,SEV 025,202505141900-KMSC-UBUS01-PIREP,2500.0,47.85987090917556,-97.06413741115682,2025-05-14 19:20:00+00:00,5.0,1,0,L,0.6
T,B789,PHL UUA /OV PHL/TM 0325/FL340/TP B789/TB SEV,SEV,202505310400-KMSC-UBUS01-PIREP,34000.0,39.87335377,-75.22662535,2025-05-31 03:25:00+00:00,5.0,1,1,U,0.6
T,C525,ROA UUA /OV PSK /TM 1436/FL060/TP C525/TB SEV,SEV,202505221400-KMSC-UBUS01-PIREP,6000.0,37.13735,-80.67848,2025-05-22 14:36:00+00:00,5.0,1,0,L,0.6
T,B737,LEX UUA /OV HYK200015/TM 1902/FL280/TP B737/TB SEV,SEV,202505071900-KMSC-UBUS01-PIREP,28000.0,37.73505781600892,-84.57847187823633,2025-05-07 19:02:00+00:00,5.0,1,0,M,0.8
F,BCS3,GSO UA /OV GSO/TM 0011/FL350/TP BCS3/TB LGT CHOP/RM ZTLFD-28,LGT CHOP,202505190000-KMSC-UBUS01-PIREP,35000.0,36.0975,-79.94361,2025-05-19 00:11:00+00:00,1.0,0,0,U,0.6
F,B737,CRW UA /OV HVQ/TM 2047/FL380/TP B737/TB NEG,NEG,202505252000-KMSC-UBUS01-PIREP,38000.0,38.35,-81.77,2025-05-25 20:47:00+00:00,0.0,0,0,M,0.8
T,B738,PWK UUA /OV OBK/TM 0106/FL380/TP B738/TB SEV,SEV,202505160100-KMSC-UBUS01-PIREP,38000.0,42.22,-87.95,2025-05-16 01:06:00+00:00,5.0,1,1,M,0.8
F,A320,DEC UA /OV AXC/TM 1259/FL320/TP A320/TB LGT CONS CHOP/RM /ZKC FDC,LGT CONS CHOP,202505181300-KMSC-UBUS01-PIREP,32000.0,39.74,-88.86,2025-05-18 12:59:00+00:00,1.0,0,0,M,0.8
F,B738,FTK UA /OV FTK/TM 2229/FL380/TP B738/SK TOP 370/TB NEG/IC NEG,NEG,202505152200-KMSC-UBUS01-PIREP,38000.0,37.90706,-85.97211,2025-05-15 22:29:00+00:00,0.0,0,0,M,0.8
T,B738,BWG UUA /OV BWG090010/TM 0025/FL260/TP B738/TB SEV/RM ZME,SEV,202505100000-KMSC-UBUS01-PIREP,26000.0,36.96453,-86.2110610961605,2025-05-10 00:25:00+00:00,5.0,1,0,M,0.8
F,E145,TYS UA /OV TYS050050/TM 2217/FL080/TP E145/TB LGT 150-170,LGT 150-170,202505312200-KMSC-UBUS01-PIREP,8000.0,36.35379972961249,-83.19847897306794,2025-05-31 22:17:00+00:00,1.0,0,0,M,0.8
T,BCS3,ELM UUA /OV SFK180010/TM 1945/FL270/TP BCS3/TB SEV,SEV,202505261900-KMSC-UBUS01-PIREP,27000.0,41.53331983331984,-77.42,2025-05-26 19:45:00+00:00,5.0,1,0,U,0.6
T,B788,MIA UUA /OV 2844N 07434W/TM 0120/FL390/TP B788/TB SEV,SEV,202505310100-KMSC-UBUS01-PIREP,39000.0,28.7333,-74.5666,2025-05-31 01:20:00+00:00,5.0,1,0,U,0.6
T,B38M,SCK UUA /OV SCK099035/TM 0010/FL290/TP B38M/TB SEV 290-280/RM DURD,SEV 290-280,202505120000-KMSC-UBUS01-PIREP,29000.0,37.802909170524,-120.50815642573146,2025-05-12 00:10:00+00:00,5.0,1,0,U,0.6
